"","pollName","sampleSize","poll_id","candidate","percentage","start_day","end_day"
"2670","CSA",825,"2012_4_5","X nominee.",2,2011-06-20,2011-06-21
"2671","CSA",825,"2012_4_5","Melenchon",10,2011-06-20,2011-06-21
"2672","CSA",825,"2012_4_5","Royal",15,2011-06-20,2011-06-21
"2673","CSA",825,"2012_4_5","Hulot",9,2011-06-20,2011-06-21
"2674","CSA",825,"2012_4_5","Bayrou",8,2011-06-20,2011-06-21
"2675","CSA",825,"2012_4_5","Villepin",4,2011-06-20,2011-06-21
"2676","CSA",825,"2012_4_5","Borloo",10.5,2011-06-20,2011-06-21
"2677","CSA",825,"2012_4_5","Sarkozy",24,2011-06-20,2011-06-21
"2678","CSA",825,"2012_4_5","Dupont Aignan",0.5,2011-06-20,2011-06-21
"2679","CSA",825,"2012_4_5","Le Pen",16,2011-06-20,2011-06-21
"2680","CSA",825,"2012_4_6","Arthaud",1,2011-06-20,2011-06-21
"2681","CSA",825,"2012_4_6","X nominee.",1.5,2011-06-20,2011-06-21
"2682","CSA",825,"2012_4_6","Melenchon",7,2011-06-20,2011-06-21
"2683","CSA",825,"2012_4_6","Hollande",27,2011-06-20,2011-06-21
"2684","CSA",825,"2012_4_6","Joly",4,2011-06-20,2011-06-21
"2685","CSA",825,"2012_4_6","Bayrou",7,2011-06-20,2011-06-21
"2686","CSA",825,"2012_4_6","Villepin",3,2011-06-20,2011-06-21
"2687","CSA",825,"2012_4_6","Borloo",10,2011-06-20,2011-06-21
"2688","CSA",825,"2012_4_6","Sarkozy",23,2011-06-20,2011-06-21
"2689","CSA",825,"2012_4_6","Dupont Aignan",0.5,2011-06-20,2011-06-21
"2690","CSA",825,"2012_4_6","Le Pen",16,2011-06-20,2011-06-21
"2691","CSA",825,"2012_4_7","Arthaud",1,2011-06-20,2011-06-21
"2692","CSA",825,"2012_4_7","X nominee.",2,2011-06-20,2011-06-21
"2693","CSA",825,"2012_4_7","Melenchon",7,2011-06-20,2011-06-21
"2694","CSA",825,"2012_4_7","Aubry",25.5,2011-06-20,2011-06-21
"2695","CSA",825,"2012_4_7","Joly",4,2011-06-20,2011-06-21
"2696","CSA",825,"2012_4_7","Bayrou",6,2011-06-20,2011-06-21
"2697","CSA",825,"2012_4_7","Villepin",4,2011-06-20,2011-06-21
"2698","CSA",825,"2012_4_7","Borloo",11,2011-06-20,2011-06-21
"2699","CSA",825,"2012_4_7","Sarkozy",23,2011-06-20,2011-06-21
"2700","CSA",825,"2012_4_7","Dupont Aignan",0.5,2011-06-20,2011-06-21
"2701","CSA",825,"2012_4_7","Le Pen",16,2011-06-20,2011-06-21
"2702","CSA",825,"2012_4_8","Arthaud",1,2011-06-20,2011-06-21
"2703","CSA",825,"2012_4_8","X nominee.",2,2011-06-20,2011-06-21
"2704","CSA",825,"2012_4_8","Melenchon",8.5,2011-06-20,2011-06-21
"2705","CSA",825,"2012_4_8","Royal",17,2011-06-20,2011-06-21
"2706","CSA",825,"2012_4_8","Joly",5,2011-06-20,2011-06-21
"2707","CSA",825,"2012_4_8","Bayrou",9,2011-06-20,2011-06-21
"2708","CSA",825,"2012_4_8","Villepin",4,2011-06-20,2011-06-21
"2709","CSA",825,"2012_4_8","Borloo",13,2011-06-20,2011-06-21
"2710","CSA",825,"2012_4_8","Sarkozy",24,2011-06-20,2011-06-21
"2711","CSA",825,"2012_4_8","Dupont Aignan",0.5,2011-06-20,2011-06-21
"2712","CSA",825,"2012_4_8","Le Pen",16,2011-06-20,2011-06-21
"2713","Ipsos",965,"2012_4_9","_Abstention",30,2011-06-18,2011-06-20
"2714","Ipsos",965,"2012_4_9","Arthaud",1.5,2011-06-18,2011-06-20
"2715","Ipsos",965,"2012_4_9","X nominee.",0.5,2011-06-18,2011-06-20
"2716","Ipsos",965,"2012_4_9","Melenchon",7,2011-06-18,2011-06-20
"2717","Ipsos",965,"2012_4_9","Hollande",32,2011-06-18,2011-06-20
"2718","Ipsos",965,"2012_4_9","Hulot",7.5,2011-06-18,2011-06-20
"2719","Ipsos",965,"2012_4_9","Bayrou",5,2011-06-18,2011-06-20
"2720","Ipsos",965,"2012_4_9","Villepin",3,2011-06-18,2011-06-20
"2721","Ipsos",965,"2012_4_9","Borloo",7,2011-06-18,2011-06-20
"2722","Ipsos",965,"2012_4_9","Sarkozy",19,2011-06-18,2011-06-20
"2723","Ipsos",965,"2012_4_9","Dupont Aignan",0.5,2011-06-18,2011-06-20
"2724","Ipsos",965,"2012_4_9","Le Pen",17,2011-06-18,2011-06-20
"2725","Ipsos",965,"2012_4_10","_Abstention",30,2011-06-18,2011-06-20
"2726","Ipsos",965,"2012_4_10","Arthaud",1,2011-06-18,2011-06-20
"2727","Ipsos",965,"2012_4_10","X nominee.",0.5,2011-06-18,2011-06-20
"2728","Ipsos",965,"2012_4_10","Melenchon",7,2011-06-18,2011-06-20
"2729","Ipsos",965,"2012_4_10","Aubry",30,2011-06-18,2011-06-20
"2730","Ipsos",965,"2012_4_10","Hulot",7,2011-06-18,2011-06-20
"2731","Ipsos",965,"2012_4_10","Bayrou",5,2011-06-18,2011-06-20
"2732","Ipsos",965,"2012_4_10","Villepin",4,2011-06-18,2011-06-20
"2733","Ipsos",965,"2012_4_10","Borloo",8,2011-06-18,2011-06-20
"2734","Ipsos",965,"2012_4_10","Sarkozy",19,2011-06-18,2011-06-20
"2735","Ipsos",965,"2012_4_10","Dupont Aignan",0.5,2011-06-18,2011-06-20
"2736","Ipsos",965,"2012_4_10","Le Pen",18,2011-06-18,2011-06-20
"2737","Ipsos",965,"2012_4_11","_Abstention",30,2011-06-18,2011-06-20
"2738","Ipsos",965,"2012_4_11","Arthaud",2,2011-06-18,2011-06-20
"2739","Ipsos",965,"2012_4_11","X nominee.",1,2011-06-18,2011-06-20
"2740","Ipsos",965,"2012_4_11","Melenchon",9.5,2011-06-18,2011-06-20
"2741","Ipsos",965,"2012_4_11","Royal",19,2011-06-18,2011-06-20
"2742","Ipsos",965,"2012_4_11","Hulot",8.5,2011-06-18,2011-06-20
"2743","Ipsos",965,"2012_4_11","Bayrou",7,2011-06-18,2011-06-20
"2744","Ipsos",965,"2012_4_11","Villepin",4.5,2011-06-18,2011-06-20
"2745","Ipsos",965,"2012_4_11","Borloo",11,2011-06-18,2011-06-20
"2746","Ipsos",965,"2012_4_11","Sarkozy",19,2011-06-18,2011-06-20
"2747","Ipsos",965,"2012_4_11","Dupont Aignan",0.5,2011-06-18,2011-06-20
"2748","Ipsos",965,"2012_4_11","Le Pen",18,2011-06-18,2011-06-20
"2749","Ifop",923,"2012_4_12","Arthaud",0.5,2011-06-09,2011-06-10
"2750","Ifop",923,"2012_4_12","X nominee.",0.5,2011-06-09,2011-06-10
"2751","Ifop",923,"2012_4_12","Melenchon",6,2011-06-09,2011-06-10
"2752","Ifop",923,"2012_4_12","Chevenement",1.5,2011-06-09,2011-06-10
"2753","Ifop",923,"2012_4_12","Hollande",26,2011-06-09,2011-06-10
"2754","Ifop",923,"2012_4_12","Hulot",6,2011-06-09,2011-06-10
"2755","Ifop",923,"2012_4_12","Bayrou",7,2011-06-09,2011-06-10
"2756","Ifop",923,"2012_4_12","Villepin",3,2011-06-09,2011-06-10
"2757","Ifop",923,"2012_4_12","Borloo",6,2011-06-09,2011-06-10
"2758","Ifop",923,"2012_4_12","Sarkozy",22,2011-06-09,2011-06-10
"2759","Ifop",923,"2012_4_12","Dupont Aignan",0.5,2011-06-09,2011-06-10
"2760","Ifop",923,"2012_4_12","Le Pen",21,2011-06-09,2011-06-10
"2761","Ifop",923,"2012_4_13","Arthaud",0.5,2011-06-09,2011-06-10
"2762","Ifop",923,"2012_4_13","X nominee.",1,2011-06-09,2011-06-10
"2763","Ifop",923,"2012_4_13","Melenchon",6.5,2011-06-09,2011-06-10
"2764","Ifop",923,"2012_4_13","Chevenement",1,2011-06-09,2011-06-10
"2765","Ifop",923,"2012_4_13","Aubry",23,2011-06-09,2011-06-10
"2766","Ifop",923,"2012_4_13","Hulot",6,2011-06-09,2011-06-10
"2767","Ifop",923,"2012_4_13","Bayrou",8,2011-06-09,2011-06-10
"2768","Ifop",923,"2012_4_13","Villepin",3.5,2011-06-09,2011-06-10
"2769","Ifop",923,"2012_4_13","Borloo",6.5,2011-06-09,2011-06-10
"2770","Ifop",923,"2012_4_13","Sarkozy",21.5,2011-06-09,2011-06-10
"2771","Ifop",923,"2012_4_13","Dupont Aignan",0.5,2011-06-09,2011-06-10
"2772","Ifop",923,"2012_4_13","Le Pen",22,2011-06-09,2011-06-10
"2773","Harris Interactive",1449,"2012_4_14","Arthaud",0,2011-06-03,2011-06-05
"2774","Harris Interactive",1449,"2012_4_14","Martin",0,2011-06-03,2011-06-05
"2775","Harris Interactive",1449,"2012_4_14","Melenchon",7,2011-06-03,2011-06-05
"2776","Harris Interactive",1449,"2012_4_14","Hollande",27,2011-06-03,2011-06-05
"2777","Harris Interactive",1449,"2012_4_14","Hulot",6,2011-06-03,2011-06-05
"2778","Harris Interactive",1449,"2012_4_14","Bayrou",6,2011-06-03,2011-06-05
"2779","Harris Interactive",1449,"2012_4_14","Villepin",2,2011-06-03,2011-06-05
"2780","Harris Interactive",1449,"2012_4_14","Borloo",7,2011-06-03,2011-06-05
"2781","Harris Interactive",1449,"2012_4_14","Sarkozy",23,2011-06-03,2011-06-05
"2782","Harris Interactive",1449,"2012_4_14","Dupont Aignan",1,2011-06-03,2011-06-05
"2783","Harris Interactive",1449,"2012_4_14","Le Pen",21,2011-06-03,2011-06-05
"2784","Harris Interactive",1449,"2012_4_15","Arthaud",0,2011-06-03,2011-06-05
"2785","Harris Interactive",1449,"2012_4_15","Martin",0,2011-06-03,2011-06-05
"2786","Harris Interactive",1449,"2012_4_15","Melenchon",7,2011-06-03,2011-06-05
"2787","Harris Interactive",1449,"2012_4_15","Aubry",25,2011-06-03,2011-06-05
"2788","Harris Interactive",1449,"2012_4_15","Hulot",6,2011-06-03,2011-06-05
"2789","Harris Interactive",1449,"2012_4_15","Bayrou",6,2011-06-03,2011-06-05
"2790","Harris Interactive",1449,"2012_4_15","Villepin",2,2011-06-03,2011-06-05
"2791","Harris Interactive",1449,"2012_4_15","Borloo",7,2011-06-03,2011-06-05
"2792","Harris Interactive",1449,"2012_4_15","Sarkozy",24,2011-06-03,2011-06-05
"2793","Harris Interactive",1449,"2012_4_15","Dupont Aignan",1,2011-06-03,2011-06-05
"2794","Harris Interactive",1449,"2012_4_15","Le Pen",22,2011-06-03,2011-06-05
"2795","Harris Interactive",1449,"2012_4_16","Arthaud",0,2011-06-03,2011-06-05
"2796","Harris Interactive",1449,"2012_4_16","Martin",0,2011-06-03,2011-06-05
"2797","Harris Interactive",1449,"2012_4_16","Melenchon",8,2011-06-03,2011-06-05
"2798","Harris Interactive",1449,"2012_4_16","Royal",17,2011-06-03,2011-06-05
"2799","Harris Interactive",1449,"2012_4_16","Hulot",7,2011-06-03,2011-06-05
"2800","Harris Interactive",1449,"2012_4_16","Bayrou",7,2011-06-03,2011-06-05
"2801","Harris Interactive",1449,"2012_4_16","Villepin",3,2011-06-03,2011-06-05
"2802","Harris Interactive",1449,"2012_4_16","Borloo",9,2011-06-03,2011-06-05
"2803","Harris Interactive",1449,"2012_4_16","Sarkozy",26,2011-06-03,2011-06-05
"2804","Harris Interactive",1449,"2012_4_16","Dupont Aignan",1,2011-06-03,2011-06-05
"2805","Harris Interactive",1449,"2012_4_16","Le Pen",22,2011-06-03,2011-06-05
"2806","BVA",960,"2012_4_17","Arthaud",1,2011-05-20,2011-05-21
"2807","BVA",960,"2012_4_17","X nominee.",1,2011-05-20,2011-05-21
"2808","BVA",960,"2012_4_17","Melenchon",6,2011-05-20,2011-05-21
"2809","BVA",960,"2012_4_17","Hollande",27,2011-05-20,2011-05-21
"2810","BVA",960,"2012_4_17","Hulot",12,2011-05-20,2011-05-21
"2811","BVA",960,"2012_4_17","Bayrou",4,2011-05-20,2011-05-21
"2812","BVA",960,"2012_4_17","Villepin",5,2011-05-20,2011-05-21
"2813","BVA",960,"2012_4_17","Borloo",6,2011-05-20,2011-05-21
"2814","BVA",960,"2012_4_17","Sarkozy",21,2011-05-20,2011-05-21
"2815","BVA",960,"2012_4_17","Dupont Aignan",0,2011-05-20,2011-05-21
"2816","BVA",960,"2012_4_17","Le Pen",17,2011-05-20,2011-05-21
"2817","BVA",960,"2012_4_18","Arthaud",1,2011-05-20,2011-05-21
"2818","BVA",960,"2012_4_18","X nominee.",1,2011-05-20,2011-05-21
"2819","BVA",960,"2012_4_18","Melenchon",5,2011-05-20,2011-05-21
"2820","BVA",960,"2012_4_18","Aubry",24,2011-05-20,2011-05-21
"2821","BVA",960,"2012_4_18","Hulot",12,2011-05-20,2011-05-21
"2822","BVA",960,"2012_4_18","Bayrou",6,2011-05-20,2011-05-21
"2823","BVA",960,"2012_4_18","Villepin",5,2011-05-20,2011-05-21
"2824","BVA",960,"2012_4_18","Borloo",7,2011-05-20,2011-05-21
"2825","BVA",960,"2012_4_18","Sarkozy",22,2011-05-20,2011-05-21
"2826","BVA",960,"2012_4_18","Dupont Aignan",0,2011-05-20,2011-05-21
"2827","BVA",960,"2012_4_18","Le Pen",17,2011-05-20,2011-05-21
"2828","BVA",960,"2012_4_19","Arthaud",2,2011-05-20,2011-05-21
"2829","BVA",960,"2012_4_19","X nominee.",1,2011-05-20,2011-05-21
"2830","BVA",960,"2012_4_19","Melenchon",6,2011-05-20,2011-05-21
"2831","BVA",960,"2012_4_19","Hollande",29,2011-05-20,2011-05-21
"2832","BVA",960,"2012_4_19","Hulot",13,2011-05-20,2011-05-21
"2833","BVA",960,"2012_4_19","Bayrou",8,2011-05-20,2011-05-21
"2834","BVA",960,"2012_4_19","Sarkozy",22,2011-05-20,2011-05-21
"2835","BVA",960,"2012_4_19","Le Pen",19,2011-05-20,2011-05-21
"2836","BVA",960,"2012_4_20","Arthaud",2,2011-05-20,2011-05-21
"2837","BVA",960,"2012_4_20","X nominee.",1,2011-05-20,2011-05-21
"2838","BVA",960,"2012_4_20","Melenchon",6,2011-05-20,2011-05-21
"2839","BVA",960,"2012_4_20","Aubry",26,2011-05-20,2011-05-21
"2840","BVA",960,"2012_4_20","Hulot",13,2011-05-20,2011-05-21
"2841","BVA",960,"2012_4_20","Bayrou",10,2011-05-20,2011-05-21
"2842","BVA",960,"2012_4_20","Sarkozy",23,2011-05-20,2011-05-21
"2843","BVA",960,"2012_4_20","Le Pen",19,2011-05-20,2011-05-21
"2844","TNS Sofres",960,"2012_4_21","_Abstention",32,2011-05-20,2011-05-21
"2845","TNS Sofres",960,"2012_4_21","Arthaud",1,2011-05-20,2011-05-21
"2846","TNS Sofres",960,"2012_4_21","Martin",0,2011-05-20,2011-05-21
"2847","TNS Sofres",960,"2012_4_21","Melenchon",3.5,2011-05-20,2011-05-21
"2848","TNS Sofres",960,"2012_4_21","Hollande",31,2011-05-20,2011-05-21
"2849","TNS Sofres",960,"2012_4_21","Hulot",8,2011-05-20,2011-05-21
"2850","TNS Sofres",960,"2012_4_21","Bayrou",5.5,2011-05-20,2011-05-21
"2851","TNS Sofres",960,"2012_4_21","Villepin",3,2011-05-20,2011-05-21
"2852","TNS Sofres",960,"2012_4_21","Borloo",7,2011-05-20,2011-05-21
"2853","TNS Sofres",960,"2012_4_21","Sarkozy",22,2011-05-20,2011-05-21
"2854","TNS Sofres",960,"2012_4_21","Le Pen",19,2011-05-20,2011-05-21
"2855","TNS Sofres",960,"2012_4_22","_Abstention",32,2011-05-20,2011-05-21
"2856","TNS Sofres",960,"2012_4_22","Arthaud",1,2011-05-20,2011-05-21
"2857","TNS Sofres",960,"2012_4_22","Martin",0,2011-05-20,2011-05-21
"2858","TNS Sofres",960,"2012_4_22","Melenchon",3,2011-05-20,2011-05-21
"2859","TNS Sofres",960,"2012_4_22","Hollande",28,2011-05-20,2011-05-21
"2860","TNS Sofres",960,"2012_4_22","Joly",7,2011-05-20,2011-05-21
"2861","TNS Sofres",960,"2012_4_22","Bayrou",5.5,2011-05-20,2011-05-21
"2862","TNS Sofres",960,"2012_4_22","Villepin",3.5,2011-05-20,2011-05-21
"2863","TNS Sofres",960,"2012_4_22","Borloo",8,2011-05-20,2011-05-21
"2864","TNS Sofres",960,"2012_4_22","Sarkozy",24,2011-05-20,2011-05-21
"2865","TNS Sofres",960,"2012_4_22","Le Pen",20,2011-05-20,2011-05-21
"2866","TNS Sofres",960,"2012_4_23","_Abstention",32,2011-05-20,2011-05-21
"2867","TNS Sofres",960,"2012_4_23","Arthaud",1,2011-05-20,2011-05-21
"2868","TNS Sofres",960,"2012_4_23","Martin",0,2011-05-20,2011-05-21
"2869","TNS Sofres",960,"2012_4_23","Melenchon",4,2011-05-20,2011-05-21
"2870","TNS Sofres",960,"2012_4_23","Aubry",28,2011-05-20,2011-05-21
"2871","TNS Sofres",960,"2012_4_23","Hulot",9,2011-05-20,2011-05-21
"2872","TNS Sofres",960,"2012_4_23","Bayrou",5,2011-05-20,2011-05-21
"2873","TNS Sofres",960,"2012_4_23","Villepin",3,2011-05-20,2011-05-21
"2874","TNS Sofres",960,"2012_4_23","Borloo",7,2011-05-20,2011-05-21
"2875","TNS Sofres",960,"2012_4_23","Sarkozy",24,2011-05-20,2011-05-21
"2876","TNS Sofres",960,"2012_4_23","Le Pen",19,2011-05-20,2011-05-21
"2877","TNS Sofres",960,"2012_4_24","_Abstention",32,2011-05-20,2011-05-21
"2878","TNS Sofres",960,"2012_4_24","Arthaud",1,2011-05-20,2011-05-21
"2879","TNS Sofres",960,"2012_4_24","Martin",0,2011-05-20,2011-05-21
"2880","TNS Sofres",960,"2012_4_24","Melenchon",7,2011-05-20,2011-05-21
"2881","TNS Sofres",960,"2012_4_24","Royal",18,2011-05-20,2011-05-21
"2882","TNS Sofres",960,"2012_4_24","Hulot",10.5,2011-05-20,2011-05-21
"2883","TNS Sofres",960,"2012_4_24","Bayrou",7,2011-05-20,2011-05-21
"2884","TNS Sofres",960,"2012_4_24","Villepin",3.5,2011-05-20,2011-05-21
"2885","TNS Sofres",960,"2012_4_24","Borloo",9,2011-05-20,2011-05-21
"2886","TNS Sofres",960,"2012_4_24","Sarkozy",24,2011-05-20,2011-05-21
"2887","TNS Sofres",960,"2012_4_24","Le Pen",20,2011-05-20,2011-05-21
"2888","TNS Sofres",960,"2012_4_25","_Abstention",32,2011-05-20,2011-05-21
"2889","TNS Sofres",960,"2012_4_25","Arthaud",1,2011-05-20,2011-05-21
"2890","TNS Sofres",960,"2012_4_25","Martin",0,2011-05-20,2011-05-21
"2891","TNS Sofres",960,"2012_4_25","Melenchon",5.5,2011-05-20,2011-05-21
"2892","TNS Sofres",960,"2012_4_25","Delanoe",17.5,2011-05-20,2011-05-21
"2893","TNS Sofres",960,"2012_4_25","Hulot",12,2011-05-20,2011-05-21
"2894","TNS Sofres",960,"2012_4_25","Bayrou",6,2011-05-20,2011-05-21
"2895","TNS Sofres",960,"2012_4_25","Villepin",3.5,2011-05-20,2011-05-21
"2896","TNS Sofres",960,"2012_4_25","Borloo",9.5,2011-05-20,2011-05-21
"2897","TNS Sofres",960,"2012_4_25","Sarkozy",24.5,2011-05-20,2011-05-21
"2898","TNS Sofres",960,"2012_4_25","Le Pen",20.5,2011-05-20,2011-05-21
"2899","TNS Sofres",960,"2012_4_26","_Abstention",32,2011-05-20,2011-05-21
"2900","TNS Sofres",960,"2012_4_26","Arthaud",1,2011-05-20,2011-05-21
"2901","TNS Sofres",960,"2012_4_26","Martin",0.5,2011-05-20,2011-05-21
"2902","TNS Sofres",960,"2012_4_26","Melenchon",6,2011-05-20,2011-05-21
"2903","TNS Sofres",960,"2012_4_26","Fabius",15,2011-05-20,2011-05-21
"2904","TNS Sofres",960,"2012_4_26","Hulot",11,2011-05-20,2011-05-21
"2905","TNS Sofres",960,"2012_4_26","Bayrou",8,2011-05-20,2011-05-21
"2906","TNS Sofres",960,"2012_4_26","Villepin",4,2011-05-20,2011-05-21
"2907","TNS Sofres",960,"2012_4_26","Borloo",9.5,2011-05-20,2011-05-21
"2908","TNS Sofres",960,"2012_4_26","Sarkozy",24.5,2011-05-20,2011-05-21
"2909","TNS Sofres",960,"2012_4_26","Le Pen",20.5,2011-05-20,2011-05-21
"2910","Ifop",1897,"2012_4_27","Arthaud",0.5,2011-05-17,2011-05-19
"2911","Ifop",1897,"2012_4_27","X nominee.",1,2011-05-17,2011-05-19
"2912","Ifop",1897,"2012_4_27","Melenchon",6,2011-05-17,2011-05-19
"2913","Ifop",1897,"2012_4_27","Chevenement",1,2011-05-17,2011-05-19
"2914","Ifop",1897,"2012_4_27","Hollande",26,2011-05-17,2011-05-19
"2915","Ifop",1897,"2012_4_27","Hulot",6,2011-05-17,2011-05-19
"2916","Ifop",1897,"2012_4_27","Bayrou",5,2011-05-17,2011-05-19
"2917","Ifop",1897,"2012_4_27","Villepin",3.5,2011-05-17,2011-05-19
"2918","Ifop",1897,"2012_4_27","Borloo",6.5,2011-05-17,2011-05-19
"2919","Ifop",1897,"2012_4_27","Sarkozy",22.5,2011-05-17,2011-05-19
"2920","Ifop",1897,"2012_4_27","Dupont Aignan",1,2011-05-17,2011-05-19
"2921","Ifop",1897,"2012_4_27","Le Pen",21,2011-05-17,2011-05-19
"2922","Ipsos",1014,"2012_4_28","_Abstention",27,2011-05-18,NA
"2923","Ipsos",1014,"2012_4_28","Arthaud",2,2011-05-18,NA
"2924","Ipsos",1014,"2012_4_28","X nominee.",0.5,2011-05-18,NA
"2925","Ipsos",1014,"2012_4_28","Melenchon",4,2011-05-18,NA
"2926","Ipsos",1014,"2012_4_28","Hollande",29,2011-05-18,NA
"2927","Ipsos",1014,"2012_4_28","Hulot",11,2011-05-18,NA
"2928","Ipsos",1014,"2012_4_28","Bayrou",5,2011-05-18,NA
"2929","Ipsos",1014,"2012_4_28","Villepin",3,2011-05-18,NA
"2930","Ipsos",1014,"2012_4_28","Borloo",9,2011-05-18,NA
"2931","Ipsos",1014,"2012_4_28","Sarkozy",19,2011-05-18,NA
"2932","Ipsos",1014,"2012_4_28","Dupont Aignan",0.5,2011-05-18,NA
"2933","Ipsos",1014,"2012_4_28","Le Pen",17,2011-05-18,NA
"2934","Ipsos",1014,"2012_4_29","_Abstention",27,2011-05-18,NA
"2935","Ipsos",1014,"2012_4_29","Arthaud",1,2011-05-18,NA
"2936","Ipsos",1014,"2012_4_29","X nominee.",0.5,2011-05-18,NA
"2937","Ipsos",1014,"2012_4_29","Melenchon",4,2011-05-18,NA
"2938","Ipsos",1014,"2012_4_29","Aubry",27,2011-05-18,NA
"2939","Ipsos",1014,"2012_4_29","Hulot",11,2011-05-18,NA
"2940","Ipsos",1014,"2012_4_29","Bayrou",5,2011-05-18,NA
"2941","Ipsos",1014,"2012_4_29","Villepin",4,2011-05-18,NA
"2942","Ipsos",1014,"2012_4_29","Borloo",9,2011-05-18,NA
"2943","Ipsos",1014,"2012_4_29","Sarkozy",21,2011-05-18,NA
"2944","Ipsos",1014,"2012_4_29","Dupont Aignan",0.5,2011-05-18,NA
"2945","Ipsos",1014,"2012_4_29","Le Pen",17,2011-05-18,NA
"2946","Ipsos",1014,"2012_4_30","_Abstention",27,2011-05-18,NA
"2947","Ipsos",1014,"2012_4_30","Arthaud",2,2011-05-18,NA
"2948","Ipsos",1014,"2012_4_30","X nominee.",0.5,2011-05-18,NA
"2949","Ipsos",1014,"2012_4_30","Melenchon",6,2011-05-18,NA
"2950","Ipsos",1014,"2012_4_30","Royal",16,2011-05-18,NA
"2951","Ipsos",1014,"2012_4_30","Hulot",13,2011-05-18,NA
"2952","Ipsos",1014,"2012_4_30","Bayrou",7,2011-05-18,NA
"2953","Ipsos",1014,"2012_4_30","Villepin",6,2011-05-18,NA
"2954","Ipsos",1014,"2012_4_30","Borloo",12,2011-05-18,NA
"2955","Ipsos",1014,"2012_4_30","Sarkozy",19,2011-05-18,NA
"2956","Ipsos",1014,"2012_4_30","Dupont Aignan",0.5,2011-05-18,NA
"2957","Ipsos",1014,"2012_4_30","Le Pen",18,2011-05-18,NA
"2958","CSA",838,"2012_4_31","Arthaud",1,2011-05-16,NA
"2959","CSA",838,"2012_4_31","X nominee.",2,2011-05-16,NA
"2960","CSA",838,"2012_4_31","Melenchon",5,2011-05-16,NA
"2961","CSA",838,"2012_4_31","Hollande",23,2011-05-16,NA
"2962","CSA",838,"2012_4_31","Hulot",6,2011-05-16,NA
"2963","CSA",838,"2012_4_31","Bayrou",7,2011-05-16,NA
"2964","CSA",838,"2012_4_31","Villepin",4,2011-05-16,NA
"2965","CSA",838,"2012_4_31","Borloo",8,2011-05-16,NA
"2966","CSA",838,"2012_4_31","Sarkozy",22,2011-05-16,NA
"2967","CSA",838,"2012_4_31","Dupont Aignan",2,2011-05-16,NA
"2968","CSA",838,"2012_4_31","Le Pen",20,2011-05-16,NA
"2969","CSA",838,"2012_4_32","Arthaud",1,2011-05-16,NA
"2970","CSA",838,"2012_4_32","X nominee.",2,2011-05-16,NA
"2971","CSA",838,"2012_4_32","Melenchon",5,2011-05-16,NA
"2972","CSA",838,"2012_4_32","Aubry",23,2011-05-16,NA
"2973","CSA",838,"2012_4_32","Hulot",6,2011-05-16,NA
"2974","CSA",838,"2012_4_32","Bayrou",7,2011-05-16,NA
"2975","CSA",838,"2012_4_32","Villepin",4,2011-05-16,NA
"2976","CSA",838,"2012_4_32","Borloo",8,2011-05-16,NA
"2977","CSA",838,"2012_4_32","Sarkozy",23,2011-05-16,NA
"2978","CSA",838,"2012_4_32","Dupont Aignan",2,2011-05-16,NA
"2979","CSA",838,"2012_4_32","Le Pen",19,2011-05-16,NA
"2980","CSA",838,"2012_4_33","Arthaud",1,2011-05-16,NA
"2981","CSA",838,"2012_4_33","X nominee.",2,2011-05-16,NA
"2982","CSA",838,"2012_4_33","Melenchon",5,2011-05-16,NA
"2983","CSA",838,"2012_4_33","Royal",18,2011-05-16,NA
"2984","CSA",838,"2012_4_33","Hulot",6,2011-05-16,NA
"2985","CSA",838,"2012_4_33","Bayrou",9,2011-05-16,NA
"2986","CSA",838,"2012_4_33","Villepin",4,2011-05-16,NA
"2987","CSA",838,"2012_4_33","Borloo",10,2011-05-16,NA
"2988","CSA",838,"2012_4_33","Sarkozy",23,2011-05-16,NA
"2989","CSA",838,"2012_4_33","Dupont Aignan",2,2011-05-16,NA
"2990","CSA",838,"2012_4_33","Le Pen",20,2011-05-16,NA
"2991","Ipsos",948,"2012_4_34","Arthaud",2,2011-05-13,2011-05-14
"2992","Ipsos",948,"2012_4_34","X nominee.",1,2011-05-13,2011-05-14
"2993","Ipsos",948,"2012_4_34","Melenchon",6,2011-05-13,2011-05-14
"2994","Ipsos",948,"2012_4_34","Hollande",26,2011-05-13,2011-05-14
"2995","Ipsos",948,"2012_4_34","Hulot",11,2011-05-13,2011-05-14
"2996","Ipsos",948,"2012_4_34","Bayrou",5,2011-05-13,2011-05-14
"2997","Ipsos",948,"2012_4_34","Villepin",4,2011-05-13,2011-05-14
"2998","Ipsos",948,"2012_4_34","Borloo",8,2011-05-13,2011-05-14
"2999","Ipsos",948,"2012_4_34","Sarkozy",19,2011-05-13,2011-05-14
"3000","Ipsos",948,"2012_4_34","Dupont Aignan",1,2011-05-13,2011-05-14
"3001","Ipsos",948,"2012_4_34","Le Pen",17,2011-05-13,2011-05-14
"3002","Ipsos",948,"2012_4_35","Arthaud",2,2011-05-13,2011-05-14
"3003","Ipsos",948,"2012_4_35","X nominee.",1,2011-05-13,2011-05-14
"3004","Ipsos",948,"2012_4_35","Melenchon",5,2011-05-13,2011-05-14
"3005","Ipsos",948,"2012_4_35","Aubry",25,2011-05-13,2011-05-14
"3006","Ipsos",948,"2012_4_35","Hulot",9,2011-05-13,2011-05-14
