"","pollName","sampleSize","poll_id","candidate","percentage","start_day","end_day"
"1760","Ifop-Fiducial",951,"2007_2_81","Le Pen",11,2006-12-14,2006-12-15
"1761","CSA",798,"2007_2_82","Laguiller",3,2006-12-13,2006-12-13
"1762","CSA",798,"2007_2_82","Besancenot",4,2006-12-13,2006-12-13
"1763","CSA",798,"2007_2_82","Buffet",3,2006-12-13,2006-12-13
"1764","CSA",798,"2007_2_82","Royal",31,2006-12-13,2006-12-13
"1765","CSA",798,"2007_2_82","Voynet",2,2006-12-13,2006-12-13
"1766","CSA",798,"2007_2_82","Bayrou",8,2006-12-13,2006-12-13
"1767","CSA",798,"2007_2_82","Sarkozy",30,2006-12-13,2006-12-13
"1768","CSA",798,"2007_2_82","Villiers",3,2006-12-13,2006-12-13
"1769","CSA",798,"2007_2_82","Le Pen",16,2006-12-13,2006-12-13
"1770","BVA",797,"2007_2_83","Laguiller",3,2006-12-11,2006-12-12
"1771","BVA",797,"2007_2_83","Besancenot",4,2006-12-11,2006-12-12
"1772","BVA",797,"2007_2_83","Buffet",3,2006-12-11,2006-12-12
"1773","BVA",797,"2007_2_83","Royal",35,2006-12-11,2006-12-12
"1774","BVA",797,"2007_2_83","Voynet",2,2006-12-11,2006-12-12
"1775","BVA",797,"2007_2_83","Lepage",1,2006-12-11,2006-12-12
"1776","BVA",797,"2007_2_83","Bayrou",8,2006-12-11,2006-12-12
"1777","BVA",797,"2007_2_83","Sarkozy",32,2006-12-11,2006-12-12
"1778","BVA",797,"2007_2_83","Villiers",3,2006-12-11,2006-12-12
"1779","BVA",797,"2007_2_83","Le Pen",9,2006-12-11,2006-12-12
"1780","BVA",797,"2007_2_84","Laguiller",3,2006-12-11,2006-12-12
"1781","BVA",797,"2007_2_84","Besancenot",4,2006-12-11,2006-12-12
"1782","BVA",797,"2007_2_84","Buffet",3,2006-12-11,2006-12-12
"1783","BVA",797,"2007_2_84","Royal",34,2006-12-11,2006-12-12
"1784","BVA",797,"2007_2_84","Voynet",1.5,2006-12-11,2006-12-12
"1785","BVA",797,"2007_2_84","Lepage",0.5,2006-12-11,2006-12-12
"1786","BVA",797,"2007_2_84","Bayrou",7,2006-12-11,2006-12-12
"1787","BVA",797,"2007_2_84","Sarkozy",32,2006-12-11,2006-12-12
"1788","BVA",797,"2007_2_84","Alliot Marie",3,2006-12-11,2006-12-12
"1789","BVA",797,"2007_2_84","Villiers",2,2006-12-11,2006-12-12
"1790","BVA",797,"2007_2_84","Le Pen",10,2006-12-11,2006-12-12
"1791","Ipsos",952,"2007_2_85","Laguiller",2,2006-12-08,2006-12-09
"1792","Ipsos",952,"2007_2_85","Besancenot",4,2006-12-08,2006-12-09
"1793","Ipsos",952,"2007_2_85","Buffet",2,2006-12-08,2006-12-09
"1794","Ipsos",952,"2007_2_85","Chevenement",1,2006-12-08,2006-12-09
"1795","Ipsos",952,"2007_2_85","Royal",32,2006-12-08,2006-12-09
"1796","Ipsos",952,"2007_2_85","Voynet",1.5,2006-12-08,2006-12-09
"1797","Ipsos",952,"2007_2_85","Nihous",1,2006-12-08,2006-12-09
"1798","Ipsos",952,"2007_2_85","Bayrou",9,2006-12-08,2006-12-09
"1799","Ipsos",952,"2007_2_85","Sarkozy",34,2006-12-08,2006-12-09
"1800","Ipsos",952,"2007_2_85","Villiers",2,2006-12-08,2006-12-09
"1801","Ipsos",952,"2007_2_85","Le Pen",11.5,2006-12-08,2006-12-09
"1802","TNS Sofres",1000,"2007_2_86","Laguiller",3.5,2006-12-06,2006-12-07
"1803","TNS Sofres",1000,"2007_2_86","Besancenot",3.5,2006-12-06,2006-12-07
"1804","TNS Sofres",1000,"2007_2_86","Buffet",2,2006-12-06,2006-12-07
"1805","TNS Sofres",1000,"2007_2_86","Chevenement",1,2006-12-06,2006-12-07
"1806","TNS Sofres",1000,"2007_2_86","Royal",33,2006-12-06,2006-12-07
"1807","TNS Sofres",1000,"2007_2_86","Voynet",2,2006-12-06,2006-12-07
"1808","TNS Sofres",1000,"2007_2_86","Lepage",0.5,2006-12-06,2006-12-07
"1809","TNS Sofres",1000,"2007_2_86","Nihous",0,2006-12-06,2006-12-07
"1810","TNS Sofres",1000,"2007_2_86","Bayrou",8,2006-12-06,2006-12-07
"1811","TNS Sofres",1000,"2007_2_86","Sarkozy",33,2006-12-06,2006-12-07
"1812","TNS Sofres",1000,"2007_2_86","Villiers",2,2006-12-06,2006-12-07
"1813","TNS Sofres",1000,"2007_2_86","Le Pen",11.5,2006-12-06,2006-12-07
"1814","Ipsos",950,"2007_2_87","Laguiller",2,2006-12-01,2006-12-02
"1815","Ipsos",950,"2007_2_87","Besancenot",3,2006-12-01,2006-12-02
"1816","Ipsos",950,"2007_2_87","Buffet",3,2006-12-01,2006-12-02
"1817","Ipsos",950,"2007_2_87","Chevenement",1,2006-12-01,2006-12-02
"1818","Ipsos",950,"2007_2_87","Royal",31,2006-12-01,2006-12-02
"1819","Ipsos",950,"2007_2_87","Voynet",1.5,2006-12-01,2006-12-02
"1820","Ipsos",950,"2007_2_87","Nihous",0.5,2006-12-01,2006-12-02
"1821","Ipsos",950,"2007_2_87","Bayrou",8,2006-12-01,2006-12-02
"1822","Ipsos",950,"2007_2_87","Sarkozy",35,2006-12-01,2006-12-02
"1823","Ipsos",950,"2007_2_87","Villiers",2.5,2006-12-01,2006-12-02
"1824","Ipsos",950,"2007_2_87","Le Pen",12.5,2006-12-01,2006-12-02
"1825","Ifop",901,"2007_2_88","Laguiller",2,2006-11-30,2006-12-01
"1826","Ifop",901,"2007_2_88","Besancenot",4,2006-11-30,2006-12-01
"1827","Ifop",901,"2007_2_88","Buffet",3,2006-11-30,2006-12-01
"1828","Ifop",901,"2007_2_88","Chevenement",1,2006-11-30,2006-12-01
"1829","Ifop",901,"2007_2_88","Royal",31,2006-11-30,2006-12-01
"1830","Ifop",901,"2007_2_88","Voynet",2,2006-11-30,2006-12-01
"1831","Ifop",901,"2007_2_88","Lepage",1,2006-11-30,2006-12-01
"1832","Ifop",901,"2007_2_88","Nihous",1,2006-11-30,2006-12-01
"1833","Ifop",901,"2007_2_88","Bayrou",9,2006-11-30,2006-12-01
"1834","Ifop",901,"2007_2_88","Sarkozy",30,2006-11-30,2006-12-01
"1835","Ifop",901,"2007_2_88","Villiers",4,2006-11-30,2006-12-01
"1836","Ifop",901,"2007_2_88","Le Pen",12,2006-11-30,2006-12-01
"1837","CSA",1002,"2007_2_89","Laguiller",3,2006-11-21,2006-11-22
"1838","CSA",1002,"2007_2_89","Besancenot",5,2006-11-21,2006-11-22
"1839","CSA",1002,"2007_2_89","Buffet",3,2006-11-21,2006-11-22
"1840","CSA",1002,"2007_2_89","Chevenement",1,2006-11-21,2006-11-22
"1841","CSA",1002,"2007_2_89","Royal",32,2006-11-21,2006-11-22
"1842","CSA",1002,"2007_2_89","Voynet",2,2006-11-21,2006-11-22
"1843","CSA",1002,"2007_2_89","Bayrou",6,2006-11-21,2006-11-22
"1844","CSA",1002,"2007_2_89","Sarkozy",29,2006-11-21,2006-11-22
"1845","CSA",1002,"2007_2_89","Villiers",2,2006-11-21,2006-11-22
"1846","CSA",1002,"2007_2_89","Le Pen",17,2006-11-21,2006-11-22
"1847","CSA",1002,"2007_2_90","Laguiller",4,2006-11-21,2006-11-22
"1848","CSA",1002,"2007_2_90","Besancenot",5,2006-11-21,2006-11-22
"1849","CSA",1002,"2007_2_90","Buffet",3,2006-11-21,2006-11-22
"1850","CSA",1002,"2007_2_90","Chevenement",1,2006-11-21,2006-11-22
"1851","CSA",1002,"2007_2_90","Royal",37,2006-11-21,2006-11-22
"1852","CSA",1002,"2007_2_90","Voynet",2,2006-11-21,2006-11-22
"1853","CSA",1002,"2007_2_90","Bayrou",6,2006-11-21,2006-11-22
"1854","CSA",1002,"2007_2_90","Sarkozy",37,2006-11-21,2006-11-22
"1855","CSA",1002,"2007_2_90","Villiers",5,2006-11-21,2006-11-22
"1856","Ifop",817,"2007_2_91","Laguiller",3,2006-11-17,2006-11-18
"1857","Ifop",817,"2007_2_91","Besancenot",5,2006-11-17,2006-11-18
"1858","Ifop",817,"2007_2_91","Buffet",4,2006-11-17,2006-11-18
"1859","Ifop",817,"2007_2_91","Chevenement",2,2006-11-17,2006-11-18
"1860","Ifop",817,"2007_2_91","Royal",29,2006-11-17,2006-11-18
"1861","Ifop",817,"2007_2_91","Voynet",2,2006-11-17,2006-11-18
"1862","Ifop",817,"2007_2_91","Lepage",1,2006-11-17,2006-11-18
"1863","Ifop",817,"2007_2_91","Nihous",1,2006-11-17,2006-11-18
"1864","Ifop",817,"2007_2_91","Bayrou",11,2006-11-17,2006-11-18
"1865","Ifop",817,"2007_2_91","Sarkozy",29,2006-11-17,2006-11-18
"1866","Ifop",817,"2007_2_91","Villiers",2,2006-11-17,2006-11-18
"1867","Ifop",817,"2007_2_91","Le Pen",11,2006-11-17,2006-11-18
"1868","Ifop",817,"2007_2_92","Laguiller",3,2006-11-17,2006-11-18
"1869","Ifop",817,"2007_2_92","Besancenot",5,2006-11-17,2006-11-18
"1870","Ifop",817,"2007_2_92","Buffet",4,2006-11-17,2006-11-18
"1871","Ifop",817,"2007_2_92","Chevenement",2,2006-11-17,2006-11-18
"1872","Ifop",817,"2007_2_92","Royal",33,2006-11-17,2006-11-18
"1873","Ifop",817,"2007_2_92","Voynet",2,2006-11-17,2006-11-18
"1874","Ifop",817,"2007_2_92","Lepage",1,2006-11-17,2006-11-18
"1875","Ifop",817,"2007_2_92","Nihous",2,2006-11-17,2006-11-18
"1876","Ifop",817,"2007_2_92","Bayrou",15,2006-11-17,2006-11-18
"1877","Ifop",817,"2007_2_92","Chirac",15,2006-11-17,2006-11-18
"1878","Ifop",817,"2007_2_92","Villiers",3,2006-11-17,2006-11-18
"1879","Ifop",817,"2007_2_92","Le Pen",15,2006-11-17,2006-11-18
"1880","Ipsos",948,"2007_3_1","Laguiller",3,2006-11-09,2006-11-11
"1881","Ipsos",948,"2007_3_1","Besancenot",4,2006-11-09,2006-11-11
"1882","Ipsos",948,"2007_3_1","Buffet",3,2006-11-09,2006-11-11
"1883","Ipsos",948,"2007_3_1","Chevenement",1.5,2006-11-09,2006-11-11
"1884","Ipsos",948,"2007_3_1","Royal",30,2006-11-09,2006-11-11
"1885","Ipsos",948,"2007_3_1","Voynet",2,2006-11-09,2006-11-11
"1886","Ipsos",948,"2007_3_1","Nihous",0.5,2006-11-09,2006-11-11
"1887","Ipsos",948,"2007_3_1","Bayrou",8,2006-11-09,2006-11-11
"1888","Ipsos",948,"2007_3_1","Sarkozy",34,2006-11-09,2006-11-11
"1889","Ipsos",948,"2007_3_1","Villiers",4,2006-11-09,2006-11-11
"1890","Ipsos",948,"2007_3_1","Le Pen",10,2006-11-09,2006-11-11
"1891","Ipsos",948,"2007_3_2","Laguiller",2,2006-11-09,2006-11-11
"1892","Ipsos",948,"2007_3_2","Besancenot",3,2006-11-09,2006-11-11
"1893","Ipsos",948,"2007_3_2","Buffet",3,2006-11-09,2006-11-11
"1894","Ipsos",948,"2007_3_2","Chevenement",1.5,2006-11-09,2006-11-11
"1895","Ipsos",948,"2007_3_2","Royal",27,2006-11-09,2006-11-11
"1896","Ipsos",948,"2007_3_2","Hulot",10,2006-11-09,2006-11-11
"1897","Ipsos",948,"2007_3_2","Nihous",0.5,2006-11-09,2006-11-11
"1898","Ipsos",948,"2007_3_2","Bayrou",7,2006-11-09,2006-11-11
"1899","Ipsos",948,"2007_3_2","Sarkozy",32,2006-11-09,2006-11-11
"1900","Ipsos",948,"2007_3_2","Villiers",4,2006-11-09,2006-11-11
"1901","Ipsos",948,"2007_3_2","Le Pen",10,2006-11-09,2006-11-11
"1902","Ipsos",948,"2007_3_3","Laguiller",4,2006-11-09,2006-11-11
"1903","Ipsos",948,"2007_3_3","Besancenot",5,2006-11-09,2006-11-11
"1904","Ipsos",948,"2007_3_3","Buffet",3,2006-11-09,2006-11-11
"1905","Ipsos",948,"2007_3_3","Chevenement",1.5,2006-11-09,2006-11-11
"1906","Ipsos",948,"2007_3_3","Royal",31,2006-11-09,2006-11-11
"1907","Ipsos",948,"2007_3_3","Voynet",2,2006-11-09,2006-11-11
"1908","Ipsos",948,"2007_3_3","Nihous",0.5,2006-11-09,2006-11-11
"1909","Ipsos",948,"2007_3_3","Bayrou",8,2006-11-09,2006-11-11
"1910","Ipsos",948,"2007_3_3","Sarkozy",39,2006-11-09,2006-11-11
"1911","Ipsos",948,"2007_3_3","Villiers",6,2006-11-09,2006-11-11
"1912","TNS Sofres",1000,"2007_3_4","Laguiller",2.5,2006-11-08,2006-11-09
"1913","TNS Sofres",1000,"2007_3_4","Besancenot",4,2006-11-08,2006-11-09
"1914","TNS Sofres",1000,"2007_3_4","Buffet",2,2006-11-08,2006-11-09
"1915","TNS Sofres",1000,"2007_3_4","Royal",34,2006-11-08,2006-11-09
"1916","TNS Sofres",1000,"2007_3_4","Voynet",1.5,2006-11-08,2006-11-09
"1917","TNS Sofres",1000,"2007_3_4","Bayrou",7,2006-11-08,2006-11-09
"1918","TNS Sofres",1000,"2007_3_4","Sarkozy",34,2006-11-08,2006-11-09
"1919","TNS Sofres",1000,"2007_3_4","Villiers",2,2006-11-08,2006-11-09
"1920","TNS Sofres",1000,"2007_3_4","Le Pen",13,2006-11-08,2006-11-09
"1921","TNS Sofres",1000,"2007_3_5","Laguiller",4.5,2006-11-08,2006-11-09
"1922","TNS Sofres",1000,"2007_3_5","Besancenot",5.5,2006-11-08,2006-11-09
"1923","TNS Sofres",1000,"2007_3_5","Buffet",3,2006-11-08,2006-11-09
"1924","TNS Sofres",1000,"2007_3_5","Strauss Kahn",22,2006-11-08,2006-11-09
"1925","TNS Sofres",1000,"2007_3_5","Voynet",3,2006-11-08,2006-11-09
"1926","TNS Sofres",1000,"2007_3_5","Bayrou",9,2006-11-08,2006-11-09
"1927","TNS Sofres",1000,"2007_3_5","Sarkozy",37,2006-11-08,2006-11-09
"1928","TNS Sofres",1000,"2007_3_5","Villiers",2,2006-11-08,2006-11-09
"1929","TNS Sofres",1000,"2007_3_5","Le Pen",14,2006-11-08,2006-11-09
"1930","TNS Sofres",1000,"2007_3_6","Laguiller",4.5,2006-11-08,2006-11-09
"1931","TNS Sofres",1000,"2007_3_6","Besancenot",6,2006-11-08,2006-11-09
"1932","TNS Sofres",1000,"2007_3_6","Buffet",4,2006-11-08,2006-11-09
"1933","TNS Sofres",1000,"2007_3_6","Fabius",17,2006-11-08,2006-11-09
"1934","TNS Sofres",1000,"2007_3_6","Voynet",3.5,2006-11-08,2006-11-09
"1935","TNS Sofres",1000,"2007_3_6","Bayrou",11,2006-11-08,2006-11-09
"1936","TNS Sofres",1000,"2007_3_6","Sarkozy",38,2006-11-08,2006-11-09
"1937","TNS Sofres",1000,"2007_3_6","Villiers",2,2006-11-08,2006-11-09
"1938","TNS Sofres",1000,"2007_3_6","Le Pen",14,2006-11-08,2006-11-09
"1939","CSA",1007,"2007_3_7","Laguiller",3,2006-11-08,2006-11-08
"1940","CSA",1007,"2007_3_7","Besancenot",4,2006-11-08,2006-11-08
"1941","CSA",1007,"2007_3_7","Buffet",4,2006-11-08,2006-11-08
"1942","CSA",1007,"2007_3_7","Chevenement",3,2006-11-08,2006-11-08
"1943","CSA",1007,"2007_3_7","Royal",29,2006-11-08,2006-11-08
"1944","CSA",1007,"2007_3_7","Voynet",3,2006-11-08,2006-11-08
"1945","CSA",1007,"2007_3_7","Bayrou",7,2006-11-08,2006-11-08
"1946","CSA",1007,"2007_3_7","Sarkozy",30,2006-11-08,2006-11-08
"1947","CSA",1007,"2007_3_7","Villiers",2,2006-11-08,2006-11-08
"1948","CSA",1007,"2007_3_7","Le Pen",15,2006-11-08,2006-11-08
"1949","CSA",1007,"2007_3_8","Laguiller",5,2006-11-08,2006-11-08
"1950","CSA",1007,"2007_3_8","Besancenot",4,2006-11-08,2006-11-08
"1951","CSA",1007,"2007_3_8","Buffet",4,2006-11-08,2006-11-08
"1952","CSA",1007,"2007_3_8","Chevenement",4,2006-11-08,2006-11-08
"1953","CSA",1007,"2007_3_8","Strauss Kahn",22,2006-11-08,2006-11-08
"1954","CSA",1007,"2007_3_8","Voynet",4,2006-11-08,2006-11-08
"1955","CSA",1007,"2007_3_8","Bayrou",6,2006-11-08,2006-11-08
"1956","CSA",1007,"2007_3_8","Sarkozy",32,2006-11-08,2006-11-08
"1957","CSA",1007,"2007_3_8","Villiers",3,2006-11-08,2006-11-08
"1958","CSA",1007,"2007_3_8","Le Pen",16,2006-11-08,2006-11-08
"1959","CSA",1007,"2007_3_9","Laguiller",5,2006-11-08,2006-11-08
"1960","CSA",1007,"2007_3_9","Besancenot",6,2006-11-08,2006-11-08
"1961","CSA",1007,"2007_3_9","Buffet",4,2006-11-08,2006-11-08
"1962","CSA",1007,"2007_3_9","Chevenement",4,2006-11-08,2006-11-08
"1963","CSA",1007,"2007_3_9","Fabius",16,2006-11-08,2006-11-08
"1964","CSA",1007,"2007_3_9","Voynet",4,2006-11-08,2006-11-08
"1965","CSA",1007,"2007_3_9","Bayrou",8,2006-11-08,2006-11-08
"1966","CSA",1007,"2007_3_9","Sarkozy",34,2006-11-08,2006-11-08
"1967","CSA",1007,"2007_3_9","Villiers",4,2006-11-08,2006-11-08
"1968","CSA",1007,"2007_3_9","Le Pen",15,2006-11-08,2006-11-08
"1969","CSA",838,"2007_3_10","Laguiller",4,2006-10-17,2006-10-18
"1970","CSA",838,"2007_3_10","Besancenot",4,2006-10-17,2006-10-18
"1971","CSA",838,"2007_3_10","Buffet",3,2006-10-17,2006-10-18
"1972","CSA",838,"2007_3_10","Royal",32,2006-10-17,2006-10-18
"1973","CSA",838,"2007_3_10","Voynet",2,2006-10-17,2006-10-18
"1974","CSA",838,"2007_3_10","Bayrou",7,2006-10-17,2006-10-18
"1975","CSA",838,"2007_3_10","Sarkozy",31,2006-10-17,2006-10-18
"1976","CSA",838,"2007_3_10","Villiers",2,2006-10-17,2006-10-18
"1977","CSA",838,"2007_3_10","Le Pen",15,2006-10-17,2006-10-18
"1978","CSA",838,"2007_3_11","Laguiller",5,2006-10-17,2006-10-18
"1979","CSA",838,"2007_3_11","Bove",6,2006-10-17,2006-10-18
"1980","CSA",838,"2007_3_11","Royal",30,2006-10-17,2006-10-18
"1981","CSA",838,"2007_3_11","Voynet",3,2006-10-17,2006-10-18
"1982","CSA",838,"2007_3_11","Bayrou",7,2006-10-17,2006-10-18
"1983","CSA",838,"2007_3_11","Sarkozy",32,2006-10-17,2006-10-18
"1984","CSA",838,"2007_3_11","Villiers",2,2006-10-17,2006-10-18
"1985","CSA",838,"2007_3_11","Le Pen",15,2006-10-17,2006-10-18
"1986","Ifop",892,"2007_3_12","Laguiller",2,2006-10-12,2006-10-13
"1987","Ifop",892,"2007_3_12","Besancenot",5,2006-10-12,2006-10-13
"1988","Ifop",892,"2007_3_12","Buffet",4,2006-10-12,2006-10-13
"1989","Ifop",892,"2007_3_12","Royal",26,2006-10-12,2006-10-13
"1990","Ifop",892,"2007_3_12","Voynet",2,2006-10-12,2006-10-13
"1991","Ifop",892,"2007_3_12","Bayrou",12,2006-10-12,2006-10-13
"1992","Ifop",892,"2007_3_12","Sarkozy",32,2006-10-12,2006-10-13
"1993","Ifop",892,"2007_3_12","Villiers",4,2006-10-12,2006-10-13
"1994","Ifop",892,"2007_3_12","Le Pen",13,2006-10-12,2006-10-13
"1995","Ifop",892,"2007_3_13","Laguiller",5,2006-10-12,2006-10-13
"1996","Ifop",892,"2007_3_13","Besancenot",6,2006-10-12,2006-10-13
"1997","Ifop",892,"2007_3_13","Buffet",4,2006-10-12,2006-10-13
"1998","Ifop",892,"2007_3_13","Strauss Kahn",19,2006-10-12,2006-10-13
"1999","Ifop",892,"2007_3_13","Voynet",3,2006-10-12,2006-10-13
"2000","Ifop",892,"2007_3_13","Bayrou",12,2006-10-12,2006-10-13
"2001","Ifop",892,"2007_3_13","Sarkozy",34,2006-10-12,2006-10-13
"2002","Ifop",892,"2007_3_13","Villiers",4,2006-10-12,2006-10-13
"2003","Ifop",892,"2007_3_13","Le Pen",13,2006-10-12,2006-10-13
"2004","Ifop",892,"2007_3_14","Laguiller",4,2006-10-12,2006-10-13
"2005","Ifop",892,"2007_3_14","Besancenot",6,2006-10-12,2006-10-13
"2006","Ifop",892,"2007_3_14","Buffet",4,2006-10-12,2006-10-13
"2007","Ifop",892,"2007_3_14","Fabius",14,2006-10-12,2006-10-13
"2008","Ifop",892,"2007_3_14","Voynet",5,2006-10-12,2006-10-13
"2009","Ifop",892,"2007_3_14","Bayrou",15,2006-10-12,2006-10-13
"2010","Ifop",892,"2007_3_14","Sarkozy",35,2006-10-12,2006-10-13
"2011","Ifop",892,"2007_3_14","Villiers",4,2006-10-12,2006-10-13
"2012","Ifop",892,"2007_3_14","Le Pen",13,2006-10-12,2006-10-13
"2013","Ifop",892,"2007_3_15","Laguiller",2,2006-10-12,2006-10-13
"2014","Ifop",892,"2007_3_15","Besancenot",3,2006-10-12,2006-10-13
"2015","Ifop",892,"2007_3_15","Buffet",3,2006-10-12,2006-10-13
"2016","Ifop",892,"2007_3_15","Chevenement",2,2006-10-12,2006-10-13
"2017","Ifop",892,"2007_3_15","Royal",26,2006-10-12,2006-10-13
"2018","Ifop",892,"2007_3_15","Taubira",1,2006-10-12,2006-10-13
"2019","Ifop",892,"2007_3_15","Voynet",2,2006-10-12,2006-10-13
"2020","Ifop",892,"2007_3_15","Nihous",2,2006-10-12,2006-10-13
"2021","Ifop",892,"2007_3_15","Bayrou",10,2006-10-12,2006-10-13
"2022","Ifop",892,"2007_3_15","Sarkozy",29,2006-10-12,2006-10-13
"2023","Ifop",892,"2007_3_15","Alliot Marie",6,2006-10-12,2006-10-13
"2024","Ifop",892,"2007_3_15","Villiers",3,2006-10-12,2006-10-13
"2025","Ifop",892,"2007_3_15","Le Pen",11,2006-10-12,2006-10-13
"2026","TNS Sofres",1000,"2007_3_16","Laguiller",3,2006-10-12,2006-10-13
"2027","TNS Sofres",1000,"2007_3_16","Besancenot",4,2006-10-12,2006-10-13
"2028","TNS Sofres",1000,"2007_3_16","Buffet",2,2006-10-12,2006-10-13
"2029","TNS Sofres",1000,"2007_3_16","Royal",34,2006-10-12,2006-10-13
"2030","TNS Sofres",1000,"2007_3_16","Voynet",1,2006-10-12,2006-10-13
"2031","TNS Sofres",1000,"2007_3_16","Bayrou",7,2006-10-12,2006-10-13
"2032","TNS Sofres",1000,"2007_3_16","Sarkozy",36,2006-10-12,2006-10-13
"2033","TNS Sofres",1000,"2007_3_16","Villiers",2,2006-10-12,2006-10-13
"2034","TNS Sofres",1000,"2007_3_16","Le Pen",11,2006-10-12,2006-10-13
"2035","TNS Sofres",1000,"2007_3_17","Laguiller",3,2006-10-12,2006-10-13
"2036","TNS Sofres",1000,"2007_3_17","Besancenot",5,2006-10-12,2006-10-13
"2037","TNS Sofres",1000,"2007_3_17","Buffet",2,2006-10-12,2006-10-13
"2038","TNS Sofres",1000,"2007_3_17","Royal",39,2006-10-12,2006-10-13
"2039","TNS Sofres",1000,"2007_3_17","Voynet",3,2006-10-12,2006-10-13
"2040","TNS Sofres",1000,"2007_3_17","Bayrou",11,2006-10-12,2006-10-13
"2041","TNS Sofres",1000,"2007_3_17","Villepin",18,2006-10-12,2006-10-13
"2042","TNS Sofres",1000,"2007_3_17","Villiers",5,2006-10-12,2006-10-13
"2043","TNS Sofres",1000,"2007_3_17","Le Pen",14,2006-10-12,2006-10-13
"2044","TNS Sofres",1000,"2007_3_18","Laguiller",3.5,2006-10-12,2006-10-13
"2045","TNS Sofres",1000,"2007_3_18","Besancenot",5,2006-10-12,2006-10-13
"2046","TNS Sofres",1000,"2007_3_18","Buffet",2,2006-10-12,2006-10-13
"2047","TNS Sofres",1000,"2007_3_18","Royal",40,2006-10-12,2006-10-13
"2048","TNS Sofres",1000,"2007_3_18","Voynet",2.5,2006-10-12,2006-10-13
"2049","TNS Sofres",1000,"2007_3_18","Bayrou",10,2006-10-12,2006-10-13
"2050","TNS Sofres",1000,"2007_3_18","Alliot Marie",17,2006-10-12,2006-10-13
"2051","TNS Sofres",1000,"2007_3_18","Villiers",5.5,2006-10-12,2006-10-13
"2052","TNS Sofres",1000,"2007_3_18","Le Pen",14.5,2006-10-12,2006-10-13
"2053","TNS Sofres",1000,"2007_3_19","Laguiller",3,2006-10-12,2006-10-13
"2054","TNS Sofres",1000,"2007_3_19","Besancenot",4,2006-10-12,2006-10-13
"2055","TNS Sofres",1000,"2007_3_19","Buffet",2,2006-10-12,2006-10-13
"2056","TNS Sofres",1000,"2007_3_19","Royal",33,2006-10-12,2006-10-13
"2057","TNS Sofres",1000,"2007_3_19","Voynet",1.5,2006-10-12,2006-10-13
"2058","TNS Sofres",1000,"2007_3_19","Bayrou",7.5,2006-10-12,2006-10-13
"2059","TNS Sofres",1000,"2007_3_19","Sarkozy",30,2006-10-12,2006-10-13
"2060","TNS Sofres",1000,"2007_3_19","Villepin",5,2006-10-12,2006-10-13
"2061","TNS Sofres",1000,"2007_3_19","Villiers",3,2006-10-12,2006-10-13
"2062","TNS Sofres",1000,"2007_3_19","Le Pen",11,2006-10-12,2006-10-13
"2063","TNS Sofres",1000,"2007_3_20","Laguiller",2.5,2006-10-12,2006-10-13
"2064","TNS Sofres",1000,"2007_3_20","Besancenot",4,2006-10-12,2006-10-13
"2065","TNS Sofres",1000,"2007_3_20","Buffet",2,2006-10-12,2006-10-13
"2066","TNS Sofres",1000,"2007_3_20","Royal",34,2006-10-12,2006-10-13
"2067","TNS Sofres",1000,"2007_3_20","Voynet",1,2006-10-12,2006-10-13
"2068","TNS Sofres",1000,"2007_3_20","Bayrou",7,2006-10-12,2006-10-13
"2069","TNS Sofres",1000,"2007_3_20","Sarkozy",31,2006-10-12,2006-10-13
"2070","TNS Sofres",1000,"2007_3_20","Alliot Marie",5,2006-10-12,2006-10-13
"2071","TNS Sofres",1000,"2007_3_20","Villiers",2,2006-10-12,2006-10-13
"2072","TNS Sofres",1000,"2007_3_20","Le Pen",11.5,2006-10-12,2006-10-13
"2073","Ipsos",944,"2007_3_21","Laguiller",3,2006-10-06,2006-10-07
"2074","Ipsos",944,"2007_3_21","Besancenot",4,2006-10-06,2006-10-07
"2075","Ipsos",944,"2007_3_21","Buffet",2.5,2006-10-06,2006-10-07
"2076","Ipsos",944,"2007_3_21","Bove",2,2006-10-06,2006-10-07
"2077","Ipsos",944,"2007_3_21","Royal",28,2006-10-06,2006-10-07
"2078","Ipsos",944,"2007_3_21","Voynet",2,2006-10-06,2006-10-07
"2079","Ipsos",944,"2007_3_21","Nihous",0.5,2006-10-06,2006-10-07
"2080","Ipsos",944,"2007_3_21","Bayrou",8,2006-10-06,2006-10-07
"2081","Ipsos",944,"2007_3_21","Sarkozy",34,2006-10-06,2006-10-07
"2082","Ipsos",944,"2007_3_21","Villiers",4,2006-10-06,2006-10-07
"2083","Ipsos",944,"2007_3_21","Le Pen",12,2006-10-06,2006-10-07
"2084","Ipsos",944,"2007_3_22","Laguiller",3,2006-10-06,2006-10-07
"2085","Ipsos",944,"2007_3_22","Besancenot",5,2006-10-06,2006-10-07
"2086","Ipsos",944,"2007_3_22","Buffet",2.5,2006-10-06,2006-10-07
"2087","Ipsos",944,"2007_3_22","Bove",2.5,2006-10-06,2006-10-07
"2088","Ipsos",944,"2007_3_22","Royal",34,2006-10-06,2006-10-07
"2089","Ipsos",944,"2007_3_22","Voynet",2,2006-10-06,2006-10-07
"2090","Ipsos",944,"2007_3_22","Nihous",2,2006-10-06,2006-10-07
"2091","Ipsos",944,"2007_3_22","Bayrou",12,2006-10-06,2006-10-07
"2092","Ipsos",944,"2007_3_22","Villepin",14,2006-10-06,2006-10-07
